CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
,,Georgetown,-44.916667,170.85,NEW ZEALAND,NZ,NZL
,,Hikurangi Town District,-35.6,174.3,NEW ZEALAND,NZ,NZL
,,Hikurangi,-35.6,174.3,NEW ZEALAND,NZ,NZL
,,Dumbarton,-45.6,169.316667,NEW ZEALAND,NZ,NZL
,,Kihikihi,-38.033333,175.35,NEW ZEALAND,NZ,NZL
,,Kihikihi Town District,-38.033333,175.35,NEW ZEALAND,NZ,NZL
,,Charleston,-41.9,171.433333,NEW ZEALAND,NZ,NZL
,,Hukerenui,-35.516667,174.183333,NEW ZEALAND,NZ,NZL
,,Cust,-43.316667,172.366667,NEW ZEALAND,NZ,NZL
,,Cambrian,-44.9,169.75,NEW ZEALAND,NZ,NZL
,,Mabel School,-46.3,168.533333,NEW ZEALAND,NZ,NZL
,,Creighton,-45,168.433333,NEW ZEALAND,NZ,NZL
,,Amberley,-43.166667,172.733333,NEW ZEALAND,NZ,NZL
,,Drybread,-44.983333,169.616667,NEW ZEALAND,NZ,NZL
,,Gracefield,-41.233333,174.916667,NEW ZEALAND,NZ,NZL
,,Halcombe,-40.15,175.5,NEW ZEALAND,NZ,NZL
,,Babylon,-35.9,173.816667,NEW ZEALAND,NZ,NZL
,,Maclennan,-46.55,169.483333,NEW ZEALAND,NZ,NZL
,,Kimbolton,-40.05,175.783333,NEW ZEALAND,NZ,NZL
,,Awatuna,-39.45,174.05,NEW ZEALAND,NZ,NZL
,,Loburn,-43.25,172.533333,NEW ZEALAND,NZ,NZL
,,Gleniti,-44.383333,171.2,NEW ZEALAND,NZ,NZL
,,Leamington,-37.883333,175.466667,NEW ZEALAND,NZ,NZL
,,Leamington Town District,-37.883333,175.466667,NEW ZEALAND,NZ,NZL
,,Arahura,-42.666667,171.033333,NEW ZEALAND,NZ,NZL
,,Herbertville,-40.499444,176.545833,NEW ZEALAND,NZ,NZL
,,Wainuio,-40.499444,176.545833,NEW ZEALAND,NZ,NZL
,,Avondale,-36.883333,174.7,NEW ZEALAND,NZ,NZL
,,Collingwood,-40.666667,172.683333,NEW ZEALAND,NZ,NZL
,,Huia,-37,174.583333,NEW ZEALAND,NZ,NZL
,,Hikuai,-37.083333,175.783333,NEW ZEALAND,NZ,NZL
,,Glenbrook,-37.216667,174.783333,NEW ZEALAND,NZ,NZL
,,Bush Gully,-41.316667,175.65,NEW ZEALAND,NZ,NZL
,,Kerikeri,-35.216667,173.966667,NEW ZEALAND,NZ,NZL
,,Kennington,-46.4,168.45,NEW ZEALAND,NZ,NZL
,,Gordonton,-37.666667,175.3,NEW ZEALAND,NZ,NZL
,,Tairua,-37.016667,175.85,NEW ZEALAND,NZ,NZL
,,Taipa,-34.983333,173.466667,NEW ZEALAND,NZ,NZL
,,Pukahu,-39.683333,176.85,NEW ZEALAND,NZ,NZL
,,Caversham,-45.9,170.483333,NEW ZEALAND,NZ,NZL
,,Mandeville,-46,168.816667,NEW ZEALAND,NZ,NZL
,,Whangaruru South,-35.383333,174.35,NEW ZEALAND,NZ,NZL
,,Whangaruru,-35.383333,174.35,NEW ZEALAND,NZ,NZL
,,Ponsonby,-36.85,174.733333,NEW ZEALAND,NZ,NZL
,,Upper Waiwera,-36.55,174.666667,NEW ZEALAND,NZ,NZL
,,Ranfurly,-45.133333,170.1,NEW ZEALAND,NZ,NZL
,,Ngatira,-38.1,175.9,NEW ZEALAND,NZ,NZL
,,Roto,-38.883333,175.033333,NEW ZEALAND,NZ,NZL
,,Mount Pleasant,-41.333333,173.966667,NEW ZEALAND,NZ,NZL
,,Tauhoa,-36.383333,174.45,NEW ZEALAND,NZ,NZL
,,Tatu,-38.9,174.95,NEW ZEALAND,NZ,NZL
,,Piripiri,-40.166667,176.133333,NEW ZEALAND,NZ,NZL
,,Tahekeroa,-36.533333,174.55,NEW ZEALAND,NZ,NZL
,,Umukuri,-41.083333,172.966667,NEW ZEALAND,NZ,NZL
,,Saint Clair,-45.916667,170.483333,NEW ZEALAND,NZ,NZL
,,Judgeford,-41.116667,174.933333,NEW ZEALAND,NZ,NZL
,,Waione,-40.466667,176.283333,NEW ZEALAND,NZ,NZL
,,Kopu,-37.183333,175.566667,NEW ZEALAND,NZ,NZL
,,Wairere Falls,-38.516667,175.016667,NEW ZEALAND,NZ,NZL
,,Te Karaka Town District,-38.466667,177.866667,NEW ZEALAND,NZ,NZL
,,Te Karaka,-38.466667,177.866667,NEW ZEALAND,NZ,NZL
,,Mangorei,-39.15,174.083333,NEW ZEALAND,NZ,NZL
,,Ohai,-45.916667,167.95,NEW ZEALAND,NZ,NZL
,,Morikau,-39.566667,175.1,NEW ZEALAND,NZ,NZL
,,Kakapo Bay,-41.333333,174.116667,NEW ZEALAND,NZ,NZL
,,Kakanui,-45.183333,170.9,NEW ZEALAND,NZ,NZL
,,Wharepoa,-37.266667,175.633333,NEW ZEALAND,NZ,NZL
,,Owaka Valley,-46.433333,169.583333,NEW ZEALAND,NZ,NZL
,,Ruawai,-36.133333,174.033333,NEW ZEALAND,NZ,NZL
,,Ruatangata East,-35.65,174.233333,NEW ZEALAND,NZ,NZL
,,Whitehall,-37.883333,175.566667,NEW ZEALAND,NZ,NZL
,,Silverhope,-39.966667,175.533333,NEW ZEALAND,NZ,NZL
,,Bennets,-43.3,172.3,NEW ZEALAND,NZ,NZL
,,Bennetts,-43.3,172.3,NEW ZEALAND,NZ,NZL
,,Brookside,-43.7,172.3,NEW ZEALAND,NZ,NZL
,,Ataahua,-43.783333,172.65,NEW ZEALAND,NZ,NZL
,,Maruia,-42.183333,172.216667,NEW ZEALAND,NZ,NZL
,,Tikokino,-39.816667,176.45,NEW ZEALAND,NZ,NZL
,,Takanini,-37.033333,174.916667,NEW ZEALAND,NZ,NZL
,,Takaanini,-37.033333,174.916667,NEW ZEALAND,NZ,NZL
,,Nuhaka,-39.05,177.75,NEW ZEALAND,NZ,NZL
,,Norwood,-43.65,172.25,NEW ZEALAND,NZ,NZL
,,Weymouth,-37.033333,174.866667,NEW ZEALAND,NZ,NZL
,,Tarras,-44.833333,169.416667,NEW ZEALAND,NZ,NZL
,,Terras,-44.833333,169.416667,NEW ZEALAND,NZ,NZL
,,Upper Takaka,-41.033333,172.833333,NEW ZEALAND,NZ,NZL
,,Mangamingi,-39.133333,176.15,NEW ZEALAND,NZ,NZL
,,Port Motueka,-41.133333,173.016667,NEW ZEALAND,NZ,NZL
,,Teviot,-45.616667,169.35,NEW ZEALAND,NZ,NZL
,,Teviot Settlement,-45.616667,169.35,NEW ZEALAND,NZ,NZL
,,Mahitahi,-43.65,169.6,NEW ZEALAND,NZ,NZL
,,Maitahi,-43.65,169.6,NEW ZEALAND,NZ,NZL
,,Mahia,-39.083333,177.916667,NEW ZEALAND,NZ,NZL
,,Maharahara,-40.266667,175.966667,NEW ZEALAND,NZ,NZL
,,Hamilton City,-37.783333,175.283333,NEW ZEALAND,NZ,NZL
,,Hamilton,-37.783333,175.283333,NEW ZEALAND,NZ,NZL
,,Rakautahi,-43.816667,-176.583333,NEW ZEALAND,NZ,NZL
,,Whitianga,-36.833333,175.7,NEW ZEALAND,NZ,NZL
,,Ngaroto,-37.983333,175.3,NEW ZEALAND,NZ,NZL
,,Mercer Town District,-37.266667,175.05,NEW ZEALAND,NZ,NZL
,,Mercer,-37.266667,175.05,NEW ZEALAND,NZ,NZL
,,Kaiaka,-35.1,173.416667,NEW ZEALAND,NZ,NZL
,,Seacliff,-45.683333,170.616667,NEW ZEALAND,NZ,NZL
,,Pukeuri Junction,-45.033333,171.033333,NEW ZEALAND,NZ,NZL
,,Whananaki South,-35.516667,174.45,NEW ZEALAND,NZ,NZL
,,Wairakei,-38.633333,176.1,NEW ZEALAND,NZ,NZL
,,Springs Junction,-42.316667,172.183333,NEW ZEALAND,NZ,NZL
,,Springburn,-43.666667,171.466667,NEW ZEALAND,NZ,NZL
,,Poroporo,-37.983333,176.966667,NEW ZEALAND,NZ,NZL
,,New Haven,-46.466667,169.716667,NEW ZEALAND,NZ,NZL
,,Saint Arnaud,-41.8,172.833333,NEW ZEALAND,NZ,NZL
,,Lake Rotoiti,-41.8,172.833333,NEW ZEALAND,NZ,NZL
,,Nevesville,-37.166667,175.7,NEW ZEALAND,NZ,NZL
,,Kyle,-43.916667,172.1,NEW ZEALAND,NZ,NZL
,,Putiki,-36.8,175.066667,NEW ZEALAND,NZ,NZL
,,Wharehine,-36.316667,174.416667,NEW ZEALAND,NZ,NZL
,,Wai-iti,-41.433333,173,NEW ZEALAND,NZ,NZL
,,Bell Block,-39.033333,174.15,NEW ZEALAND,NZ,NZL
,,Paerau,-45.416667,169.95,NEW ZEALAND,NZ,NZL
,,Waiharera,-34.933333,173.216667,NEW ZEALAND,NZ,NZL
,,Waiharara,-34.933333,173.216667,NEW ZEALAND,NZ,NZL
,,Waihao Downs,-44.8,170.916667,NEW ZEALAND,NZ,NZL
,,Mangawhata,-40.4,175.433333,NEW ZEALAND,NZ,NZL
,,Wendon,-45.883333,168.816667,NEW ZEALAND,NZ,NZL
,,Sherry River,-41.433333,172.733333,NEW ZEALAND,NZ,NZL
,,Moeroa,-39.433333,174.633333,NEW ZEALAND,NZ,NZL
,,Moeraki,-45.366667,170.85,NEW ZEALAND,NZ,NZL
,,Rawanui,-42.383333,171.316667,NEW ZEALAND,NZ,NZL
,,Rewanui,-42.383333,171.316667,NEW ZEALAND,NZ,NZL
,,Korere Valley,-41.516667,172.8,NEW ZEALAND,NZ,NZL
,,Moonlight,-45.416667,170.333333,NEW ZEALAND,NZ,NZL
,,Ohingaiti,-39.866667,175.716667,NEW ZEALAND,NZ,NZL
,,Tutamoe,-35.65,173.65,NEW ZEALAND,NZ,NZL
,,Kurow,-44.733333,170.466667,NEW ZEALAND,NZ,NZL
,,Pipiriki,-39.483333,175.05,NEW ZEALAND,NZ,NZL
,,Otatara,-46.433333,168.3,NEW ZEALAND,NZ,NZL
,,Waitanguru,-38.383333,174.866667,NEW ZEALAND,NZ,NZL
,,Hanmer Springs,-42.516667,172.816667,NEW ZEALAND,NZ,NZL
,,Hanmer,-42.516667,172.816667,NEW ZEALAND,NZ,NZL
,,Mamaku,-38.1,176.083333,NEW ZEALAND,NZ,NZL
,,Pukekoikoi,-41.15,174.166667,NEW ZEALAND,NZ,NZL
,,Moturoa,-39.066667,174.05,NEW ZEALAND,NZ,NZL
,,Awarua,-35.583333,173.85,NEW ZEALAND,NZ,NZL
,,Awapiri,-41.833333,173.733333,NEW ZEALAND,NZ,NZL
,,Tepene,-35.066667,173.916667,NEW ZEALAND,NZ,NZL
