CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
Niederösterreich,,Furth,47.966667,15.966667,AUSTRIA,AT,AUT
Niederösterreich,,Furth an der Triesting,47.966667,15.966667,AUSTRIA,AT,AUT
Steiermark,6,Freidorf,46.75,15.266667,AUSTRIA,AT,AUT
Steiermark,6,Poierer,47.5,14.416667,AUSTRIA,AT,AUT
Steiermark,6,Hamet,46.883333,15.7,AUSTRIA,AT,AUT
Kärnten,,Bairberg,46.95,14.5,AUSTRIA,AT,AUT
Niederösterreich,,Thürnbuch,48.15,14.616667,AUSTRIA,AT,AUT
Oberösterreich,,Fuckersberg,48.316667,13.566667,AUSTRIA,AT,AUT
Oberösterreich,,Fukersberg,48.316667,13.566667,AUSTRIA,AT,AUT
Burgenland,1,Kaisersdorf,47.533333,16.4,AUSTRIA,AT,AUT
Niederösterreich,,Altenberg,48.333333,16.233333,AUSTRIA,AT,AUT
Steiermark,6,Bach,47.45,13.966667,AUSTRIA,AT,AUT
Tirol,7,Hinterspadegg,47.2,10.683333,AUSTRIA,AT,AUT
Kärnten,,Obergösel,46.866667,14.933333,AUSTRIA,AT,AUT
Niederösterreich,,Heinreichs,48.783333,15.166667,AUSTRIA,AT,AUT
Steiermark,6,Hof,47.283333,14.866667,AUSTRIA,AT,AUT
Niederösterreich,,Haselberg,48.416667,15.15,AUSTRIA,AT,AUT
Salzburg,5,Halldorf,47.35,13.183333,AUSTRIA,AT,AUT
Steiermark,6,Dietersdorf,46.919722,15.403611,AUSTRIA,AT,AUT
Salzburg,5,Eisenmühle,47.976944,13.078056,AUSTRIA,AT,AUT
Steiermark,6,Mitterspiel,47.319167,14.359722,AUSTRIA,AT,AUT
Steiermark,6,Buchberg,47.583333,15.133333,AUSTRIA,AT,AUT
Niederösterreich,,Burgerwiesen,48.65,15.616667,AUSTRIA,AT,AUT
Oberösterreich,,Obergrünau,48.616667,13.95,AUSTRIA,AT,AUT
Oberösterreich,,Christkindl,48.033333,14.383333,AUSTRIA,AT,AUT
Oberösterreich,,Blindendorf,48.283333,14.483333,AUSTRIA,AT,AUT
Steiermark,6,Au,47.133333,15.316667,AUSTRIA,AT,AUT
Oberösterreich,,Bräuerau,48.683333,13.85,AUSTRIA,AT,AUT
Kärnten,,Hilpersdorferau,46.933333,13.516667,AUSTRIA,AT,AUT
Niederösterreich,,Hochgschaid,48.133333,15.85,AUSTRIA,AT,AUT
Salzburg,5,Pötting,47.416667,13.316667,AUSTRIA,AT,AUT
Kärnten,,Althofen Unterer Markt,46.866667,14.483333,AUSTRIA,AT,AUT
Kärnten,,Alter Markt,46.866667,14.483333,AUSTRIA,AT,AUT
Kärnten,,Unter Markt,46.866667,14.483333,AUSTRIA,AT,AUT
Niederösterreich,,Sankt Georgen am Ybbsfelde,48.133333,14.95,AUSTRIA,AT,AUT
Niederösterreich,,Sankt Georgen,48.133333,14.95,AUSTRIA,AT,AUT
Oberösterreich,,Pogendorf,48.583333,13.866667,AUSTRIA,AT,AUT
Oberösterreich,,Windpassing,48.362778,14.309167,AUSTRIA,AT,AUT
Steiermark,6,Lechen,47.333333,16.016667,AUSTRIA,AT,AUT
Burgenland,1,Gamperlberg,46.9,16.066667,AUSTRIA,AT,AUT
Oberösterreich,,Sankt Dionysen,48.233333,14.25,AUSTRIA,AT,AUT
Oberösterreich,,Eberstallzell,48.05,13.983333,AUSTRIA,AT,AUT
Niederösterreich,,Hochrotherd,48.133333,16.116667,AUSTRIA,AT,AUT
Niederösterreich,,Hochroterd,48.133333,16.116667,AUSTRIA,AT,AUT
Kärnten,,Friedlach,46.716667,14.2,AUSTRIA,AT,AUT
Tirol,7,Scheibrand,47.083333,10.816667,AUSTRIA,AT,AUT
Niederösterreich,,Gunersdorf,48.083333,14.783333,AUSTRIA,AT,AUT
Vorarlberg,8,Rietern,47.5,9.816667,AUSTRIA,AT,AUT
Steiermark,6,Landscha bei Weiz,47.216667,15.616667,AUSTRIA,AT,AUT
Steiermark,6,Landscha,47.216667,15.616667,AUSTRIA,AT,AUT
Kärnten,,Unterpreitenegg,46.933333,14.9,AUSTRIA,AT,AUT
Tirol,7,Tögisch,46.916667,12.35,AUSTRIA,AT,AUT
Oberösterreich,,Mistlberg,48.6,13.816667,AUSTRIA,AT,AUT
Niederösterreich,,Loicheck,47.966667,15.416667,AUSTRIA,AT,AUT
Niederösterreich,,Loicheckgegend,47.966667,15.416667,AUSTRIA,AT,AUT
Steiermark,6,Kulm,47.583333,14.4,AUSTRIA,AT,AUT
Kärnten,,Aich,46.628611,14.381111,AUSTRIA,AT,AUT
Salzburg,5,Klammstein,47.283333,13.083333,AUSTRIA,AT,AUT
Niederösterreich,,Bad Fischau,47.833333,16.166667,AUSTRIA,AT,AUT
Steiermark,6,Merkendorf,46.857222,15.903889,AUSTRIA,AT,AUT
Burgenland,1,Inzenhof,47.016667,16.316667,AUSTRIA,AT,AUT
Salzburg,5,Elsbethen,47.75,13.083333,AUSTRIA,AT,AUT
Oberösterreich,,Breitbrunn,48.25,14.166667,AUSTRIA,AT,AUT
Kärnten,,Unter-Eggen,46.835278,14.051667,AUSTRIA,AT,AUT
Oberösterreich,,Wartberg ob der Aist,48.35,14.5,AUSTRIA,AT,AUT
Oberösterreich,,Wartberg,48.35,14.5,AUSTRIA,AT,AUT
Steiermark,6,Köberlberg,46.966667,15.966667,AUSTRIA,AT,AUT
Steiermark,6,Horregg,46.85,15.783333,AUSTRIA,AT,AUT
Steiermark,6,Foirach,47.4,15.183333,AUSTRIA,AT,AUT
Steiermark,6,Reithgraben,46.966667,15.733333,AUSTRIA,AT,AUT
Steiermark,6,Leutschach,46.667222,15.468889,AUSTRIA,AT,AUT
