CountryCode,CountryCode3,Country,CountrySubdivisionCode,CountrySubdivision,County,Latitude,Longitude
US,USA,United States,SD,South Dakota,Union,42.824582,-96.657572
US,USA,United States,SD,South Dakota,Walworth,45.471130,-100.138574
US,USA,United States,SD,South Dakota,Yankton,42.960419,-97.385342
US,USA,United States,SD,South Dakota,Ziebach,44.971960,-101.678130
US,USA,United States,TN,Tennessee,Anderson,36.107914,-84.187545
US,USA,United States,TN,Tennessee,Bedford,35.512659,-86.443415
US,USA,United States,TN,Tennessee,Benton,36.073333,-88.076574
US,USA,United States,TN,Tennessee,Bledsoe,35.616743,-85.180145
US,USA,United States,TN,Tennessee,Blount,35.754277,-83.969238
US,USA,United States,TN,Tennessee,Bradley,35.166827,-84.863278
US,USA,United States,TN,Tennessee,Campbell,36.397192,-84.139530
US,USA,United States,TN,Tennessee,Cannon,35.811388,-86.064304
US,USA,United States,TN,Tennessee,Carroll,36.012758,-88.443068
US,USA,United States,TN,Tennessee,Carter,36.310350,-82.187840
US,USA,United States,TN,Tennessee,Cheatham,36.266787,-87.079847
US,USA,United States,TN,Tennessee,Chester,35.425152,-88.609204
US,USA,United States,TN,Tennessee,Claiborne,36.488066,-83.666389
US,USA,United States,TN,Tennessee,Clay,36.564515,-85.548616
US,USA,United States,TN,Tennessee,Cocke,35.931845,-83.145646
US,USA,United States,TN,Tennessee,Coffee,35.465790,-86.115771
US,USA,United States,TN,Tennessee,Crockett,35.797298,-89.121243
US,USA,United States,TN,Tennessee,Cumberland,35.946153,-84.998248
US,USA,United States,TN,Tennessee,Davidson,36.156595,-86.765764
US,USA,United States,TN,Tennessee,Decatur,35.615241,-88.116253
US,USA,United States,TN,Tennessee,DeKalb,35.983114,-85.853275
US,USA,United States,TN,Tennessee,Dickson,36.117131,-87.356266
US,USA,United States,TN,Tennessee,Dyer,36.060464,-89.358984
US,USA,United States,TN,Tennessee,Fayette,35.204664,-89.398858
US,USA,United States,TN,Tennessee,Fentress,36.387076,-84.937512
US,USA,United States,TN,Tennessee,Franklin,35.199739,-86.099915
US,USA,United States,TN,Tennessee,Gibson,35.969451,-88.897878
US,USA,United States,TN,Tennessee,Giles,35.182210,-87.026964
US,USA,United States,TN,Tennessee,Grainger,36.274788,-83.501197
US,USA,United States,TN,Tennessee,Greene,36.185014,-82.843637
US,USA,United States,TN,Tennessee,Grundy,35.353581,-85.728029
US,USA,United States,TN,Tennessee,Hamblen,36.209671,-83.284008
US,USA,United States,TN,Tennessee,Hamilton,35.095522,-85.230100
US,USA,United States,TN,Tennessee,Hancock,36.519942,-83.218244
US,USA,United States,TN,Tennessee,Hardeman,35.203117,-88.996865
US,USA,United States,TN,Tennessee,Hardin,35.207362,-88.208172
US,USA,United States,TN,Tennessee,Hawkins,36.441667,-82.922959
US,USA,United States,TN,Tennessee,Haywood,35.563084,-89.278242
US,USA,United States,TN,Tennessee,Henderson,35.641227,-88.377712
US,USA,United States,TN,Tennessee,Henry,36.319422,-88.305435
US,USA,United States,TN,Tennessee,Hickman,35.818939,-87.445074
US,USA,United States,TN,Tennessee,Houston,36.301673,-87.735915
US,USA,United States,TN,Tennessee,Humphreys,36.056817,-87.772970
US,USA,United States,TN,Tennessee,Jackson,36.351232,-85.663420
US,USA,United States,TN,Tennessee,Jefferson,36.064176,-83.438029
US,USA,United States,TN,Tennessee,Johnson,36.427693,-81.846600
US,USA,United States,TN,Tennessee,Knox,35.973115,-83.955932
US,USA,United States,TN,Tennessee,Lake,36.333874,-89.485338
US,USA,United States,TN,Tennessee,Lauderdale,35.786578,-89.523729
US,USA,United States,TN,Tennessee,Lawrence,35.205257,-87.375807
US,USA,United States,TN,Tennessee,Lewis,35.534193,-87.515191
US,USA,United States,TN,Tennessee,Lincoln,35.136847,-86.583271
US,USA,United States,TN,Tennessee,Loudon,35.744899,-84.295510
US,USA,United States,TN,Tennessee,McMinn,35.416380,-84.595909
US,USA,United States,TN,Tennessee,McNairy,35.179874,-88.550737
US,USA,United States,TN,Tennessee,Macon,36.536006,-86.011229
US,USA,United States,TN,Tennessee,Madison,35.628652,-88.827384
US,USA,United States,TN,Tennessee,Marion,35.101132,-85.632573
US,USA,United States,TN,Tennessee,Marshall,35.452551,-86.776130
US,USA,United States,TN,Tennessee,Maury,35.616397,-87.064841
US,USA,United States,TN,Tennessee,Meigs,35.524028,-84.803792
US,USA,United States,TN,Tennessee,Monroe,35.505831,-84.330020
US,USA,United States,TN,Tennessee,Montgomery,36.510616,-87.370428
US,USA,United States,TN,Tennessee,Moore,35.284299,-86.357406
US,USA,United States,TN,Tennessee,Morgan,36.121102,-84.615432
US,USA,United States,TN,Tennessee,Obion,36.372090,-89.092617
US,USA,United States,TN,Tennessee,Overton,36.352386,-85.303052
US,USA,United States,TN,Tennessee,Perry,35.635600,-87.868182
US,USA,United States,TN,Tennessee,Pickett,36.559853,-85.127935
US,USA,United States,TN,Tennessee,Polk,35.110672,-84.542893
US,USA,United States,TN,Tennessee,Putnam,36.157835,-85.495277
US,USA,United States,TN,Tennessee,Rhea,35.582859,-84.939994
US,USA,United States,TN,Tennessee,Roane,35.879760,-84.526726
US,USA,United States,TN,Tennessee,Robertson,36.505670,-86.850790
US,USA,United States,TN,Tennessee,Rutherford,35.877510,-86.441163
US,USA,United States,TN,Tennessee,Scott,36.438699,-84.491600
US,USA,United States,TN,Tennessee,Sequatchie,35.361862,-85.401453
US,USA,United States,TN,Tennessee,Sevier,35.832162,-83.543707
US,USA,United States,TN,Tennessee,Shelby,35.133382,-89.926902
US,USA,United States,TN,Tennessee,Smith,36.242096,-85.961527
US,USA,United States,TN,Tennessee,Stewart,36.480814,-87.814724
US,USA,United States,TN,Tennessee,Sullivan,36.530363,-82.383596
US,USA,United States,TN,Tennessee,Sumner,36.436444,-86.487509
US,USA,United States,TN,Tennessee,Tipton,35.493679,-89.727926
US,USA,United States,TN,Tennessee,Trousdale,36.392007,-86.164489
US,USA,United States,TN,Tennessee,Unicoi,36.138083,-82.407927
US,USA,United States,TN,Tennessee,Union,36.265117,-83.814380
US,USA,United States,TN,Tennessee,Van Buren,35.700568,-85.457497
US,USA,United States,TN,Tennessee,Warren,35.692650,-85.800735
US,USA,United States,TN,Tennessee,Washington,36.319155,-82.440070
US,USA,United States,TN,Tennessee,Wayne,35.235869,-87.786997
US,USA,United States,TN,Tennessee,Weakley,36.290220,-88.736512
US,USA,United States,TN,Tennessee,White,35.929676,-85.478170
US,USA,United States,TN,Tennessee,Williamson,35.911095,-86.883433
US,USA,United States,TN,Tennessee,Wilson,36.175839,-86.336618
US,USA,United States,TX,Texas,Anderson,31.797532,-95.629860
US,USA,United States,TX,Texas,Andrews,32.338622,-102.586277
US,USA,United States,TX,Texas,Angelina,31.287916,-94.670546
US,USA,United States,TX,Texas,Aransas,28.047744,-97.048186
US,USA,United States,TX,Texas,Archer,33.651259,-98.694197
US,USA,United States,TX,Texas,Armstrong,35.006834,-101.371120
US,USA,United States,TX,Texas,Atascosa,28.927933,-98.529375
US,USA,United States,TX,Texas,Austin,29.853909,-96.239441
US,USA,United States,TX,Texas,Bailey,34.110864,-102.816791
US,USA,United States,TX,Texas,Bandera,29.722297,-99.117920
US,USA,United States,TX,Texas,Bastrop,30.125929,-97.295639
US,USA,United States,TX,Texas,Baylor,33.605154,-99.253921
US,USA,United States,TX,Texas,Bee,28.411702,-97.746289
US,USA,United States,TX,Texas,Bell,31.075540,-97.520327
US,USA,United States,TX,Texas,Bexar,29.453231,-98.508944
US,USA,United States,TX,Texas,Blanco,30.241560,-98.381913
US,USA,United States,TX,Texas,Borden,32.724363,-101.435736
US,USA,United States,TX,Texas,Bosque,31.888946,-97.611770
US,USA,United States,TX,Texas,Bowie,33.438070,-94.250198
US,USA,United States,TX,Texas,Brazoria,29.206445,-95.398059
US,USA,United States,TX,Texas,Brazos,30.634948,-96.341985
US,USA,United States,TX,Texas,Brewster,29.994131,-103.402219
US,USA,United States,TX,Texas,Briscoe,34.481168,-101.273099
US,USA,United States,TX,Texas,Brooks,27.099427,-98.207438
US,USA,United States,TX,Texas,Brown,31.772058,-98.998706
US,USA,United States,TX,Texas,Burleson,30.443577,-96.615530
US,USA,United States,TX,Texas,Burnet,30.717671,-98.224509
US,USA,United States,TX,Texas,Caldwell,29.815078,-97.668672
US,USA,United States,TX,Texas,Calhoun,28.536332,-96.620489
US,USA,United States,TX,Texas,Callahan,32.326246,-99.371147
US,USA,United States,TX,Texas,Cameron,26.082987,-97.557442
US,USA,United States,TX,Texas,Camp,32.983837,-95.000064
US,USA,United States,TX,Texas,Carson,35.406697,-101.266152
US,USA,United States,TX,Texas,Cass,33.077180,-94.323065
US,USA,United States,TX,Texas,Castro,34.529907,-102.282176
US,USA,United States,TX,Texas,Chambers,29.751647,-94.677905
US,USA,United States,TX,Texas,Cherokee,31.894757,-95.189924
US,USA,United States,TX,Texas,Childress,34.473131,-100.205852
US,USA,United States,TX,Texas,Clay,33.774574,-98.191211
US,USA,United States,TX,Texas,Cochran,33.654603,-102.787951
US,USA,United States,TX,Texas,Coke,31.899560,-100.505527
US,USA,United States,TX,Texas,Coleman,31.823600,-99.441661
US,USA,United States,TX,Texas,Collin,33.129610,-96.646461
US,USA,United States,TX,Texas,Collingsworth,34.925649,-100.240282
US,USA,United States,TX,Texas,Colorado,29.639363,-96.540482
US,USA,United States,TX,Texas,Comal,29.779384,-98.227555
US,USA,United States,TX,Texas,Comanche,31.972345,-98.562313
US,USA,United States,TX,Texas,Concho,31.335322,-99.877729
US,USA,United States,TX,Texas,Cooke,33.621744,-97.168280
US,USA,United States,TX,Texas,Coryell,31.307241,-97.808561
US,USA,United States,TX,Texas,Cottle,34.057594,-100.261784
US,USA,United States,TX,Texas,Crane,31.440275,-102.452072
US,USA,United States,TX,Texas,Crockett,30.743945,-101.355755
US,USA,United States,TX,Texas,Crosby,33.623819,-101.316162
US,USA,United States,TX,Texas,Culberson,31.307922,-104.580325
US,USA,United States,TX,Texas,Dallam,36.192362,-102.664932
US,USA,United States,TX,Texas,Dallas,32.803579,-96.788828
US,USA,United States,TX,Texas,Dawson,32.743319,-101.938360
US,USA,United States,TX,Texas,Deaf Smith,34.895916,-102.501627
US,USA,United States,TX,Texas,Delta,33.388817,-95.710045
US,USA,United States,TX,Texas,Denton,33.134638,-97.059692
US,USA,United States,TX,Texas,DeWitt,29.091822,-97.332888
US,USA,United States,TX,Texas,Dickens,33.591236,-100.816700
US,USA,United States,TX,Texas,Dimmit,28.462555,-99.754829
US,USA,United States,TX,Texas,Donley,34.977385,-100.814595
US,USA,United States,TX,Texas,Duval,27.712895,-98.514443
US,USA,United States,TX,Texas,Eastland,32.349233,-98.821041
US,USA,United States,TX,Texas,Ector,31.867206,-102.434820
US,USA,United States,TX,Texas,Edwards,30.025625,-100.248440
US,USA,United States,TX,Texas,Ellis,32.391428,-96.798436
US,USA,United States,TX,Texas,El Paso,31.770159,-106.351813
US,USA,United States,TX,Texas,Erath,32.213540,-98.233081
US,USA,United States,TX,Texas,Falls,31.265510,-96.963672
US,USA,United States,TX,Texas,Fannin,33.558351,-96.151034
US,USA,United States,TX,Texas,Fayette,29.852995,-96.917342
US,USA,United States,TX,Texas,Fisher,32.766103,-100.401882
US,USA,United States,TX,Texas,Floyd,34.100705,-101.349336
US,USA,United States,TX,Texas,Foard,33.985936,-99.759285
US,USA,United States,TX,Texas,Fort Bend,29.579191,-95.694377
US,USA,United States,TX,Texas,Franklin,33.097244,-95.209857
US,USA,United States,TX,Texas,Freestone,31.709067,-96.190755
US,USA,United States,TX,Texas,Frio,28.883233,-99.111941
US,USA,United States,TX,Texas,Gaines,32.776734,-102.665852
US,USA,United States,TX,Texas,Galveston,29.388483,-94.938775
US,USA,United States,TX,Texas,Garza,33.179890,-101.325381
US,USA,United States,TX,Texas,Gillespie,30.280825,-98.926328
US,USA,United States,TX,Texas,Glasscock,31.855233,-101.544680
US,USA,United States,TX,Texas,Goliad,28.685146,-97.398036
US,USA,United States,TX,Texas,Gonzales,29.456893,-97.508463
US,USA,United States,TX,Texas,Gray,35.437533,-100.856145
US,USA,United States,TX,Texas,Grayson,33.652301,-96.640478
US,USA,United States,TX,Texas,Gregg,32.491047,-94.800632
US,USA,United States,TX,Texas,Grimes,30.485616,-95.993922
US,USA,United States,TX,Texas,Guadalupe,29.594293,-97.993953
US,USA,United States,TX,Texas,Hale,34.094550,-101.790353
US,USA,United States,TX,Texas,Hall,34.535342,-100.658156
US,USA,United States,TX,Texas,Hamilton,31.751895,-98.100640
US,USA,United States,TX,Texas,Hansford,36.272837,-101.305950
US,USA,United States,TX,Texas,Hardeman,34.284963,-99.721784
US,USA,United States,TX,Texas,Hardin,30.324505,-94.329610
US,USA,United States,TX,Texas,Harris,29.787777,-95.363056
US,USA,United States,TX,Texas,Harrison,32.548681,-94.353085
US,USA,United States,TX,Texas,Hartley,35.871789,-102.553501
US,USA,United States,TX,Texas,Haskell,33.206034,-99.785931
US,USA,United States,TX,Texas,Hays,29.992158,-97.977450
US,USA,United States,TX,Texas,Hemphill,35.815645,-100.271629
US,USA,United States,TX,Texas,Henderson,32.225623,-95.915330
US,USA,United States,TX,Texas,Hidalgo,26.242291,-98.159799
US,USA,United States,TX,Texas,Hill,31.996685,-97.156742
US,USA,United States,TX,Texas,Hockley,33.622461,-102.365494
US,USA,United States,TX,Texas,Hood,32.432285,-97.796232
US,USA,United States,TX,Texas,Hopkins,33.128329,-95.581639
US,USA,United States,TX,Texas,Houston,31.325750,-95.433984
US,USA,United States,TX,Texas,Howard,32.238246,-101.436522
US,USA,United States,TX,Texas,Hudspeth,31.491717,-105.401895
US,USA,United States,TX,Texas,Hunt,33.110760,-96.084533
US,USA,United States,TX,Texas,Hutchinson,35.738621,-101.419867
US,USA,United States,TX,Texas,Irion,31.284516,-100.973920
US,USA,United States,TX,Texas,Jack,33.208587,-98.169992
US,USA,United States,TX,Texas,Jackson,28.921661,-96.571686
US,USA,United States,TX,Texas,Jasper,30.774547,-94.005402
US,USA,United States,TX,Texas,Jeff Davis,30.680228,-104.130908
US,USA,United States,TX,Texas,Jefferson,29.984230,-94.061768
US,USA,United States,TX,Texas,Jim Hogg,27.126600,-98.702434
US,USA,United States,TX,Texas,Jim Wells,27.709310,-98.085329
US,USA,United States,TX,Texas,Johnson,32.402071,-97.336791
US,USA,United States,TX,Texas,Jones,32.787722,-99.912391
US,USA,United States,TX,Texas,Karnes,28.881819,-97.866278
US,USA,United States,TX,Texas,Kaufman,32.615497,-96.301838
US,USA,United States,TX,Texas,Kendall,29.897983,-98.730829
US,USA,United States,TX,Texas,Kenedy,26.860843,-97.739000
US,USA,United States,TX,Texas,Kent,33.239207,-100.718302
US,USA,United States,TX,Texas,Kerr,30.046139,-99.197051
US,USA,United States,TX,Texas,Kimble,30.509525,-99.749155
US,USA,United States,TX,Texas,King,33.605457,-100.254446
US,USA,United States,TX,Texas,Kinney,29.304811,-100.437118
US,USA,United States,TX,Texas,Kleberg,27.464841,-97.854841
US,USA,United States,TX,Texas,Knox,33.534443,-99.718024
US,USA,United States,TX,Texas,Lamar,33.652536,-95.560721
US,USA,United States,TX,Texas,Lamb,34.057561,-102.357212
US,USA,United States,TX,Texas,Lampasas,31.145134,-98.218247
US,USA,United States,TX,Texas,La Salle,28.353773,-99.162133
US,USA,United States,TX,Texas,Lavaca,29.392154,-97.002955
US,USA,United States,TX,Texas,Lee,30.272047,-96.947276
US,USA,United States,TX,Texas,Leon,31.275533,-96.062949
US,USA,United States,TX,Texas,Liberty,30.162001,-94.846793
US,USA,United States,TX,Texas,Limestone,31.575449,-96.551636
US,USA,United States,TX,Texas,Lipscomb,36.294317,-100.288885
US,USA,United States,TX,Texas,Live Oak,28.310860,-98.106712
US,USA,United States,TX,Texas,Llano,30.706247,-98.555445
US,USA,United States,TX,Texas,Loving,31.813308,-103.608036
US,USA,United States,TX,Texas,Lubbock,33.570085,-101.852068
US,USA,United States,TX,Texas,Lynn,33.156818,-101.805749
US,USA,United States,TX,Texas,McCulloch,31.157132,-99.339966
US,USA,United States,TX,Texas,McLennan,31.542166,-97.166412
US,USA,United States,TX,Texas,McMullen,28.356089,-98.537798
US,USA,United States,TX,Texas,Madison,30.951954,-95.962810
US,USA,United States,TX,Texas,Marion,32.788771,-94.416886
US,USA,United States,TX,Texas,Martin,32.259437,-101.888785
US,USA,United States,TX,Texas,Mason,30.750115,-99.213226
US,USA,United States,TX,Texas,Matagorda,28.864957,-96.007744
US,USA,United States,TX,Texas,Maverick,28.742950,-100.387315
US,USA,United States,TX,Texas,Medina,29.294468,-99.031199
US,USA,United States,TX,Texas,Menard,30.897260,-99.810170
US,USA,United States,TX,Texas,Midland,31.968193,-102.074760
US,USA,United States,TX,Texas,Milam,30.780170,-97.006180
US,USA,United States,TX,Texas,Mills,31.496048,-98.594231
US,USA,United States,TX,Texas,Mitchell,32.344047,-100.892798
US,USA,United States,TX,Texas,Montague,33.664571,-97.742881
US,USA,United States,TX,Texas,Montgomery,30.265414,-95.465037
US,USA,United States,TX,Texas,Moore,35.850272,-101.898088
US,USA,United States,TX,Texas,Morris,33.059179,-94.712072
US,USA,United States,TX,Texas,Motley,34.084808,-100.789688
US,USA,United States,TX,Texas,Nacogdoches,31.631498,-94.629031
US,USA,United States,TX,Texas,Navarro,32.067467,-96.463569
US,USA,United States,TX,Texas,Newton,30.845264,-93.737974
US,USA,United States,TX,Texas,Nolan,32.376394,-100.402363
US,USA,United States,TX,Texas,Nueces,27.747148,-97.458944
US,USA,United States,TX,Texas,Ochiltree,36.326144,-100.829668
US,USA,United States,TX,Texas,Oldham,35.380046,-102.558258
US,USA,United States,TX,Texas,Orange,30.114604,-93.842055
US,USA,United States,TX,Texas,Palo Pinto,32.754148,-98.263479
US,USA,United States,TX,Texas,Panola,32.156987,-94.321976
US,USA,United States,TX,Texas,Parker,32.777806,-97.767464
US,USA,United States,TX,Texas,Parmer,34.521153,-102.784858
US,USA,United States,TX,Texas,Pecos,30.931550,-102.749343
US,USA,United States,TX,Texas,Polk,30.779134,-94.895074
US,USA,United States,TX,Texas,Potter,35.257052,-101.842212
US,USA,United States,TX,Texas,Presidio,29.986907,-104.235904
US,USA,United States,TX,Texas,Rains,32.880391,-95.799956
US,USA,United States,TX,Texas,Randall,35.067461,-101.890112
US,USA,United States,TX,Texas,Reagan,31.348795,-101.511612
US,USA,United States,TX,Texas,Real,29.776707,-99.872864
US,USA,United States,TX,Texas,Red River,33.611601,-95.058100
US,USA,United States,TX,Texas,Reeves,31.313643,-103.605790
US,USA,United States,TX,Texas,Refugio,28.287784,-97.209808
US,USA,United States,TX,Texas,Roberts,35.804817,-100.787162
US,USA,United States,TX,Texas,Robertson,30.980833,-96.580176
US,USA,United States,TX,Texas,Rockwall,32.913348,-96.434373
US,USA,United States,TX,Texas,Runnels,31.816321,-99.979028
US,USA,United States,TX,Texas,Rusk,32.156777,-94.801410
US,USA,United States,TX,Texas,Sabine,31.339367,-93.857347
US,USA,United States,TX,Texas,San Augustine,31.391082,-94.155283
US,USA,United States,TX,Texas,San Jacinto,30.598679,-95.141631
US,USA,United States,TX,Texas,San Patricio,27.976423,-97.464882
US,USA,United States,TX,Texas,San Saba,31.168667,-98.801186
US,USA,United States,TX,Texas,Schleicher,30.878319,-100.478772
US,USA,United States,TX,Texas,Scurry,32.691737,-100.964154
US,USA,United States,TX,Texas,Shackelford,32.711401,-99.334165
US,USA,United States,TX,Texas,Shelby,31.820788,-94.135485
US,USA,United States,TX,Texas,Sherman,36.274344,-101.931950
US,USA,United States,TX,Texas,Smith,32.334795,-95.297019
US,USA,United States,TX,Texas,Somervell,32.246541,-97.752803
US,USA,United States,TX,Texas,Starr,26.452677,-98.774474
US,USA,United States,TX,Texas,Stephens,32.732303,-98.857058
US,USA,United States,TX,Texas,Sterling,31.818347,-101.045503
US,USA,United States,TX,Texas,Stonewall,33.150313,-100.220727
US,USA,United States,TX,Texas,Sutton,30.505128,-100.604542
US,USA,United States,TX,Texas,Swisher,34.509555,-101.749978
US,USA,United States,TX,Texas,Tarrant,32.763830,-97.265830
US,USA,United States,TX,Texas,Taylor,32.401025,-99.811409
US,USA,United States,TX,Texas,Terrell,30.232490,-102.126125
US,USA,United States,TX,Texas,Terry,33.188536,-102.317447
US,USA,United States,TX,Texas,Throckmorton,33.157821,-99.199740
US,USA,United States,TX,Texas,Titus,33.184931,-94.983281
US,USA,United States,TX,Texas,Tom Green,31.440631,-100.474921
US,USA,United States,TX,Texas,Travis,30.321806,-97.769809
US,USA,United States,TX,Texas,Trinity,31.008608,-95.204909
US,USA,United States,TX,Texas,Tyler,30.762803,-94.373394
US,USA,United States,TX,Texas,Upshur,32.711049,-94.945738
US,USA,United States,TX,Texas,Upton,31.334168,-102.089923
US,USA,United States,TX,Texas,Uvalde,29.281876,-99.732772
US,USA,United States,TX,Texas,Val Verde,29.578880,-100.990693
US,USA,United States,TX,Texas,Van Zandt,32.574390,-95.817183
US,USA,United States,TX,Texas,Victoria,28.793417,-96.977127
US,USA,United States,TX,Texas,Walker,30.739811,-95.528876
US,USA,United States,TX,Texas,Waller,30.021570,-96.000851
US,USA,United States,TX,Texas,Ward,31.517740,-103.016977
US,USA,United States,TX,Texas,Washington,30.188604,-96.411665
US,USA,United States,TX,Texas,Webb,27.591807,-99.389849
US,USA,United States,TX,Texas,Wharton,29.254609,-96.188591
US,USA,United States,TX,Texas,Wheeler,35.362391,-100.280886
US,USA,United States,TX,Texas,Wichita,33.942724,-98.620090
US,USA,United States,TX,Texas,Wilbarger,34.098476,-99.244999
US,USA,United States,TX,Texas,Willacy,26.472927,-97.759566
US,USA,United States,TX,Texas,Williamson,30.596722,-97.672983
US,USA,United States,TX,Texas,Wilson,29.195521,-98.109284
US,USA,United States,TX,Texas,Winkler,31.840505,-103.096597
US,USA,United States,TX,Texas,Wise,33.205893,-97.674285
US,USA,United States,TX,Texas,Wood,32.770870,-95.375640
US,USA,United States,TX,Texas,Yoakum,33.078114,-102.831147
US,USA,United States,TX,Texas,Young,33.210656,-98.658910
US,USA,United States,TX,Texas,Zapata,26.953071,-99.203000
US,USA,United States,TX,Texas,Zavala,28.856786,-99.760985
US,USA,United States,UT,Utah,Beaver,38.342342,-113.000631
US,USA,United States,UT,Utah,Box Elder,41.595787,-112.480319
US,USA,United States,UT,Utah,Cache,41.751082,-111.842117
US,USA,United States,UT,Utah,Carbon,39.627056,-110.767483
US,USA,United States,UT,Utah,Daggett,40.946917,-109.534250
US,USA,United States,UT,Utah,Davis,41.004350,-111.940753
US,USA,United States,UT,Utah,Duchesne,40.248254,-110.341804
US,USA,United States,UT,Utah,Emery,39.159521,-110.863388
US,USA,United States,UT,Utah,Garfield,37.797009,-111.948258
US,USA,United States,UT,Utah,Grand,38.823392,-109.472540
US,USA,United States,UT,Utah,Iron,37.784276,-113.227675
US,USA,United States,UT,Utah,Juab,39.700632,-112.347875
US,USA,United States,UT,Utah,Kane,37.277065,-112.361851
US,USA,United States,UT,Utah,Millard,39.099806,-112.859224
US,USA,United States,UT,Utah,Morgan,41.088520,-111.608288
US,USA,United States,UT,Utah,Piute,38.334070,-112.086880
US,USA,United States,UT,Utah,Rich,41.667569,-111.269717
US,USA,United States,UT,Utah,Salt Lake,40.655802,-111.915566
US,USA,United States,UT,Utah,San Juan,37.425462,-109.506642
US,USA,United States,UT,Utah,Sanpete,39.390116,-111.598818
US,USA,United States,UT,Utah,Sevier,38.770438,-111.940807
US,USA,United States,UT,Utah,Summit,40.828522,-111.273030
US,USA,United States,UT,Utah,Tooele,40.415422,-112.690027
US,USA,United States,UT,Utah,Uintah,40.279393,-109.580431
US,USA,United States,UT,Utah,Utah,40.236597,-111.736710
US,USA,United States,UT,Utah,Wasatch,40.450355,-111.371228
US,USA,United States,UT,Utah,Washington,37.160711,-113.493320
US,USA,United States,UT,Utah,Wayne,38.308550,-111.339836
US,USA,United States,UT,Utah,Weber,41.232183,-111.972867
US,USA,United States,VT,Vermont,Addison,44.032774,-73.167925
US,USA,United States,VT,Vermont,Bennington,43.029418,-73.107955
US,USA,United States,VT,Vermont,Caledonia,44.458223,-72.095626
US,USA,United States,VT,Vermont,Chittenden,44.475682,-73.127270
US,USA,United States,VT,Vermont,Essex,44.720892,-71.745018
US,USA,United States,VT,Vermont,Franklin,44.865130,-72.962908
US,USA,United States,VT,Vermont,Grand Isle,44.816038,-73.299885
US,USA,United States,VT,Vermont,Lamoille,44.600074,-72.633150
US,USA,United States,VT,Vermont,Orange,43.995815,-72.374886
US,USA,United States,VT,Vermont,Orleans,44.844402,-72.218239
US,USA,United States,VT,Vermont,Rutland,43.595081,-73.053060
US,USA,United States,VT,Vermont,Washington,44.249287,-72.580892
US,USA,United States,VT,Vermont,Windham,42.998679,-72.668720
US,USA,United States,VT,Vermont,Windsor,43.558268,-72.532993
US,USA,United States,VA,Virginia,Accomack,37.796635,-75.635009
US,USA,United States,VA,Virginia,Albemarle,38.024179,-78.535282
US,USA,United States,VA,Virginia,Alleghany,37.785041,-79.971287
US,USA,United States,VA,Virginia,Amelia,37.338511,-77.958932
US,USA,United States,VA,Virginia,Amherst,37.589316,-79.142722
US,USA,United States,VA,Virginia,Appomattox,37.367371,-78.818262
US,USA,United States,VA,Virginia,Arlington,38.880344,-77.108260
US,USA,United States,VA,Virginia,Augusta,38.131931,-79.091459
US,USA,United States,VA,Virginia,Bath,38.045393,-79.745878
US,USA,United States,VA,Virginia,Bedford,37.305867,-79.553181
US,USA,United States,VA,Virginia,Bland,37.132329,-81.126500
US,USA,United States,VA,Virginia,Botetourt,37.512958,-79.817689
US,USA,United States,VA,Virginia,Brunswick,36.761048,-77.859029
US,USA,United States,VA,Virginia,Buchanan,37.256086,-82.027881
US,USA,United States,VA,Virginia,Buckingham,37.568696,-78.525102
US,USA,United States,VA,Virginia,Campbell,37.222607,-79.138002
US,USA,United States,VA,Virginia,Caroline,38.032747,-77.382516
US,USA,United States,VA,Virginia,Carroll,36.719164,-80.712913
US,USA,United States,VA,Virginia,Charles City,37.344868,-77.071609
US,USA,United States,VA,Virginia,Charlotte,37.002850,-78.626659
US,USA,United States,VA,Virginia,Chesterfield,37.419938,-77.545895
US,USA,United States,VA,Virginia,Clarke,39.114959,-77.992826
US,USA,United States,VA,Virginia,Craig,37.470341,-80.206295
US,USA,United States,VA,Virginia,Culpeper,38.486179,-77.982212
US,USA,United States,VA,Virginia,Cumberland,37.503966,-78.268445
US,USA,United States,VA,Virginia,Dickenson,37.135229,-82.369373
US,USA,United States,VA,Virginia,Dinwiddie,37.097686,-77.612744
US,USA,United States,VA,Virginia,Essex,37.916172,-76.906565
US,USA,United States,VA,Virginia,Fairfax,38.840845,-77.249565
US,USA,United States,VA,Virginia,Fauquier,38.746843,-77.789643
US,USA,United States,VA,Virginia,Floyd,36.914427,-80.354822
US,USA,United States,VA,Virginia,Fluvanna,37.863901,-78.295250
US,USA,United States,VA,Virginia,Franklin,37.007966,-79.857449
US,USA,United States,VA,Virginia,Frederick,39.192751,-78.244616
US,USA,United States,VA,Virginia,Giles,37.324127,-80.722617
US,USA,United States,VA,Virginia,Gloucester,37.359344,-76.509601
US,USA,United States,VA,Virginia,Goochland,37.700659,-77.868190
US,USA,United States,VA,Virginia,Grayson,36.648348,-81.171894
US,USA,United States,VA,Virginia,Greene,38.291914,-78.458069
US,USA,United States,VA,Virginia,Greensville,36.686155,-77.565550
US,USA,United States,VA,Virginia,Halifax,36.730821,-78.925766
US,USA,United States,VA,Virginia,Hanover,37.714111,-77.443699
US,USA,United States,VA,Virginia,Henrico,37.584747,-77.476994
US,USA,United States,VA,Virginia,Henry,36.697027,-79.897787
US,USA,United States,VA,Virginia,Highland,38.383097,-79.566729
