CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
Luzern,LU,Lucerne,47.083333,8.266667,SWITZERLAND,CH,CHE
Luzern,LU,Lucerne,47.083333,8.266667,SWITZERLAND,CH,CHE
,,Les Charmilles,46.2,6.116667,SWITZERLAND,CH,CHE
,,Charmilles,46.2,6.116667,SWITZERLAND,CH,CHE
,,Bumbach,46.8,7.9,SWITZERLAND,CH,CHE
,,Untererlinsbach,47.4,8,SWITZERLAND,CH,CHE
,,Unterbäch,46.266667,7.8,SWITZERLAND,CH,CHE
,,Losone,46.133333,8.75,SWITZERLAND,CH,CHE
,,Ueberlandquart,46.95,9.616667,SWITZERLAND,CH,CHE
,,Beim Thurm,46.633333,9.283333,SWITZERLAND,CH,CHE
,,Turahus,46.633333,9.283333,SWITZERLAND,CH,CHE
,,Rabius,46.7,8.95,SWITZERLAND,CH,CHE
,,Thunstetten,47.2,7.583333,SWITZERLAND,CH,CHE
,,Prieuré,46.2,6.166667,SWITZERLAND,CH,CHE
,,Tarasp,46.783333,10.25,SWITZERLAND,CH,CHE
,,Tannen,46.766667,8.333333,SWITZERLAND,CH,CHE
,,Tannen Alpe,46.766667,8.333333,SWITZERLAND,CH,CHE
,,Piano,46.283333,8.516667,SWITZERLAND,CH,CHE
,,Lanna,46.133333,7.483333,SWITZERLAND,CH,CHE
,,Lana,46.133333,7.483333,SWITZERLAND,CH,CHE
,,Lannaz,46.133333,7.483333,SWITZERLAND,CH,CHE
,,Lelin,46.933333,7.966667,SWITZERLAND,CH,CHE
,,Le Chenit,46.6,6.233333,SWITZERLAND,CH,CHE
,,Stuls,46.633333,9.733333,SWITZERLAND,CH,CHE
,,Stugl,46.633333,9.733333,SWITZERLAND,CH,CHE
,,Stogl,46.633333,9.733333,SWITZERLAND,CH,CHE
,,Stössen,46.783333,7.4,SWITZERLAND,CH,CHE
,,Peiden Bad,46.716667,9.2,SWITZERLAND,CH,CHE
,,Kriegsmatte,46.783333,9.883333,SWITZERLAND,CH,CHE
,,Kriegmatte,46.783333,9.883333,SWITZERLAND,CH,CHE
,,Aion,46.333333,10.033333,SWITZERLAND,CH,CHE
,,Aino,46.333333,10.033333,SWITZERLAND,CH,CHE
,,San Carlo,46.333333,10.033333,SWITZERLAND,CH,CHE
,,Oleyres,47.85,7.05,SWITZERLAND,CH,CHE
,,Klosters Brücke,49.866667,9.883333,SWITZERLAND,CH,CHE
,,Brücke,49.866667,9.883333,SWITZERLAND,CH,CHE
,,Freidorf,47.533333,7.633333,SWITZERLAND,CH,CHE
,,Corte Grande,46.35,8.5,SWITZERLAND,CH,CHE
