CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
Cavan [English] / An Cabhán [Irish],,Moneynure,54.13,-7.7375,IRELAND,IE,IRL
Kildare [English] / Cill Dara [Irish],,Rahilla Glebe,53.180833,-6.945,IRELAND,IE,IRL
Wexford [English] / Loch Garman [Irish],,Ballygillistown,52.476389,-6.618056,IRELAND,IE,IRL
Kilkenny [English] / Cill Chainnigh [Irish],,Ballylinch Bridge,52.543333,-7.193333,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Tullybegly,54.945833,-7.591944,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Altadoo,54.682222,-8.171667,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Letterbarra,54.690556,-8.181667,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Drumgorman,54.634722,-8.270833,IRELAND,IE,IRL
Cavan [English] / An Cabhán [Irish],,Kilconny,54.101944,-7.448889,IRELAND,IE,IRL
Kildare [English] / Cill Dara [Irish],,Cill Choca,53.402222,-6.670833,IRELAND,IE,IRL
Kildare [English] / Cill Dara [Irish],,Kilcock,53.402222,-6.670833,IRELAND,IE,IRL
Meath [English] / An Mhí [Irish],,Garadice,53.449444,-6.709444,IRELAND,IE,IRL
,,Mullabryan,54.366667,-6.966667,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Magh,55.066667,-7.266667,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Muff,55.066667,-7.266667,IRELAND,IE,IRL
Meath [English] / An Mhí [Irish],,The Black Bush,53.478056,-6.502222,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Glenderry,52.4,-9.900278,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Glenbrook,51.865,-8.362778,IRELAND,IE,IRL
Meath [English] / An Mhí [Irish],,Ardcath,53.608056,-6.391389,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Ardarn,54.764444,-8.4075,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Ardara,54.764444,-8.4075,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Ard an Rátha,54.764444,-8.4075,IRELAND,IE,IRL
Longford [English] / An Longfort [Irish],,Ardach,53.666667,-7.7,IRELAND,IE,IRL
